id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
209,0.109315,51.363289,0.089119,51.373289,298.2,TRUE,3094.408109,3094.408109,3388.4,3686.5,293.9918909,298.1,0.999664655
210,0.062776,51.385386,0.0805962,51.4297384,703.6,TRUE,3118.237267,3118.237267,3912.7,4667.8,794.462733,755.1,1.073194997
211,0.122311,51.375289,0.0986777,51.3765525,336.6,TRUE,3120.785128,3120.785128,3272.2,3679.9,151.4148722,407.7,1.211229947
212,0.107585,51.410296,0.0735902,51.4077523,353.5,TRUE,3153.136193,3153.136193,3719.3,4072.8,566.163807,353.5,1
213,0.117875,51.383921,0.089119,51.373289,395.6,TRUE,3155.949377,3155.949377,3447,3976,291.0506232,529,1.337209302
214,0.032185,51.392916,0.057355,51.4057179,313.9,TRUE,3157.576349,3157.576349,3299.3,3613.5,141.7236511,314.2,1.000955718
215,0.077315,51.418199,0.089119,51.373289,667.2,TRUE,3217.694674,3217.694674,3459.4,4448.6,241.7053258,989.2,1.482613909
216,0.044061,51.371227,0.0698161,51.3408285,424,TRUE,3224.740314,3224.740314,3608.6,4033,383.8596856,424.4,1.000943396
217,0.051226,51.397776,0.089119,51.373289,629.1,TRUE,3242.990415,3242.990415,3510.2,4172.4,267.2095848,662.2,1.052614847
218,0.024146,51.332292,0.089119,51.373289,798.9,TRUE,3244.682909,3244.682909,4163.1,5225.4,918.4170909,1062.3,1.329703342
219,0.096314,51.39543,0.089119,51.373289,507.7,TRUE,3267.376705,3267.376705,3696.1,4415.2,428.723295,719.1,1.41638763
220,0.040726,51.303289,0.0958502,51.372955,1135.8,TRUE,3268.331826,3268.331826,3453.7,4587.2,185.3681736,1133.5,0.997974996
221,0.115909,51.417365,0.089119,51.373289,632,TRUE,3273.270002,3273.270002,5063.6,5904.5,1790.329998,840.9,1.330537975
222,0.107506,51.374706,0.089119,51.373289,232.9,TRUE,3273.458703,3273.458703,3558.2,3793.2,284.7412972,235,1.009016745
223,0.067069,51.385835,0.089119,51.373289,419.3,TRUE,3302.754502,3302.754502,3517,3934.5,214.245498,417.5,0.995707131
224,0.024574,51.319435,0.0965878,51.3736604,948.8,TRUE,3313.486135,3313.486135,3525.9,4919.8,212.4138654,1393.9,1.469118887
225,0.059735,51.4001,0.089119,51.373289,641.6,TRUE,3316.315901,3316.315901,4149.9,4960.5,833.5840995,810.6,1.26340399
226,0.10178,51.354803,0.089119,51.373289,393.8,TRUE,3323.480449,3323.480449,4106.7,4506.3,783.2195508,399.6,1.014728288
227,0.101463,51.354638,0.1009621,51.3773601,490.2,TRUE,3342.725241,3342.725241,3446.4,3936.6,103.6747591,490.2,1
228,0.125886,51.393301,0.089119,51.373289,567.8,TRUE,3347.79014,3347.79014,4311.9,5159.6,964.1098595,847.7,1.492955266
229,0.062956,51.420382,0.0698157,51.3891689,476.7,TRUE,3350.959326,3350.959326,4817.1,5294,1466.140674,476.9,1.000419551
